LOKALNYID,TERYT,IDTERC,IDSIMC,IDPRNG,NAZWA,RODZAJ,LICZ_MIESZ,lat,lon
1FDCC428-4F46-24AD-E053-CA2BA8C0E5DE,2001,2001052,1010816,183787,Nowiny,część wsi,40.0,53.90048623423331,23.03928075959767
1FDCC428-4F43-24AD-E053-CA2BA8C0E5DE,2001,2001022,0753188,143339,Uścianki,wieś,69.0,53.81543186749366,22.859958381951188
1FDCC428-4F44-24AD-E053-CA2BA8C0E5DE,2001,2001052,0763235,143802,Walne,wieś,96.0,53.96922685411287,23.064005155836476
1FDCC428-4F45-24AD-E053-CA2BA8C0E5DE,2001,2001022,1010609,88817,Nowe Jeziorki,część wsi,33.0,53.84333759801608,22.839469006963775
1FDCC428-4F47-24AD-E053-CA2BA8C0E5DE,2001,2001022,1010615,176285,Nowy Dworek,część wsi,3.0,53.875493611014626,22.795159118345175
1FDCC428-4F81-24AD-E053-CA2BA8C0E5DE,2001,2001022,0753076,110194,Promiski,wieś,91.0,53.74781959245485,22.978091987872368
1FDCC428-4F7D-24AD-E053-CA2BA8C0E5DE,2001,2001022,1010680,107520,Polki,część wsi,27.0,53.76656685658399,23.03302318349564
1FDCC428-4F7E-24AD-E053-CA2BA8C0E5DE,2001,2001022,1010696,183749,Prosta Droga,część wsi,2.0,53.813940954063064,22.926706204341837
1FDCC428-4F7F-24AD-E053-CA2BA8C0E5DE,2001,2001022,1010667,106458,Podwejsowizna,część wsi,57.0,53.80110880388187,23.05286778806306
1FDCC428-4F82-24AD-E053-CA2BA8C0E5DE,2001,2001022,0753082,110407,Pruska Mała,wieś,146.0,53.91336128980376,22.807380642310207
1FDCC428-4F83-24AD-E053-CA2BA8C0E5DE,2001,2001022,0753099,110408,Pruska Wielka,wieś,299.0,53.88781086968317,22.85062019074461
1FDCC428-4E9D-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769380,19465,Czarny Las,wieś,29.0,53.66564356229115,23.064024581737236
1FDCC428-4E9A-24AD-E053-CA2BA8C0E5DE,2001,2001052,0762885,17991,Cisówek,wieś,59.0,53.96257493192485,22.91289443910268
1FDCC428-4E9B-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769367,19228,Czarniewo,wieś,127.0,53.647718976831804,23.0439574031036
1FDCC428-4E9C-24AD-E053-CA2BA8C0E5DE,2001,2001022,0752830,19383,Czarnucha,wieś,47.0,53.79232556573026,23.060805259189006
1FDCC428-4F48-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769657,45238,Majątkowe Kolonie,część wsi,18.0,53.73596355765478,23.214256936039853
1FDCC428-4ED5-24AD-E053-CA2BA8C0E5DE,2001,2001032,0754319,36623,Górskie,wieś,63.0,53.74886575427668,22.802995243152633
1FDCC428-4ED6-24AD-E053-CA2BA8C0E5DE,2001,2001022,0752846,36674,Góry,wieś,22.0,53.802963981092724,23.03053195335039
1FDCC428-4ED7-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769456,41619,Hruskie,wieś,38.0,53.77862241337255,23.27045316289654
1FDCC428-4F85-24AD-E053-CA2BA8C0E5DE,2001,2001032,0754704,162763,Żrobki,wieś,142.0,53.76849849193942,22.745437315507978
1FDCC428-4F49-24AD-E053-CA2BA8C0E5DE,2001,2001032,0754199,183783,Mamarta,kolonia,40.0,53.78142108462379,22.86261989231937
1FDCC428-4F4A-24AD-E053-CA2BA8C0E5DE,2001,2001022,0752935,161329,Zielone,kolonia,4.0,53.76740389463725,23.066360294496057
1FDCC428-4F84-24AD-E053-CA2BA8C0E5DE,2001,2001022,0753219,163299,Żarnowo Trzecie,wieś,217.0,53.84472651249883,22.86767904995379
1FDCC428-4F86-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769491,43188,Jagłowo,wieś,113.0,53.614055563728066,22.98221389600692
1FDCC428-4F87-24AD-E053-CA2BA8C0E5DE,2001,2001032,0754466,69105,Lipowo,wieś,13.0,53.7176108875135,22.925293501628833
1FDCC428-4F4D-24AD-E053-CA2BA8C0E5DE,2001,2001032,0754489,100385,Piekutowo,wieś,47.0,53.74094648969448,22.900636066054584
1FDCC428-4F88-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769440,110554,Przechodki,część wsi,10.0,53.704277012354744,23.062011825571638
1FDCC428-4E9E-24AD-E053-CA2BA8C0E5DE,2001,2001062,0764766,21326,Dalny Las,wieś,167.0,53.93342558215494,23.19179533048582
1FDCC428-4ED8-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769485,42016,Huta,wieś,133.0,53.734787861910945,23.047117708288013
1FDCC428-4ED9-24AD-E053-CA2BA8C0E5DE,2001,2001022,0752898,42945,Jabłońskie,wieś,260.0,53.92909090262694,22.848186850659467
1FDCC428-4EDA-24AD-E053-CA2BA8C0E5DE,2001,2001045,0761733,43035,Jaczniki,wieś,156.0,53.72026326738984,23.512658317805002
1FDCC428-4F4B-24AD-E053-CA2BA8C0E5DE,2001,2001022,0753047,94730,Osowy Grąd,wieś,192.0,53.78245713942382,22.987873110206426
1FDCC428-4F4C-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769918,95086,Ostrowie,wieś,121.0,53.73083974574347,23.27991924521648
1FDCC428-4F4E-24AD-E053-CA2BA8C0E5DE,2001,2001052,0763070,101050,Pijawne Ruskie,wieś,121.0,53.99853257713055,22.908669333757658
1FDCC428-4F1C-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769960,135998,Sztabin,wieś,1041.0,53.68295378417757,23.098087301265423
1FDCC428-4F19-24AD-E053-CA2BA8C0E5DE,2001,2001052,0763181,134603,Szczeberka,wieś,123.0,53.93216410668836,22.945549277500607
1FDCC428-4F1A-24AD-E053-CA2BA8C0E5DE,2001,2001052,0763198,134607,Szczebra,wieś,368.0,53.91112674912229,22.975015708848115
1FDCC428-4F1B-24AD-E053-CA2BA8C0E5DE,2001,2001052,0763212,134764,Szczepki,wieś,76.0,53.95758198239794,22.965323691457566
1FDCC428-4F1D-24AD-E053-CA2BA8C0E5DE,2001,2001032,0754644,138669,Tajenko,wieś,145.0,53.686730784767356,22.880374652669392
1FDCC428-4EDD-24AD-E053-CA2BA8C0E5DE,2001,2001022,0752906,44349,Janówka,wieś,460.0,53.90556007157359,22.85848700036882
1FDCC428-4E9F-24AD-E053-CA2BA8C0E5DE,2001,2001052,0762891,21455,Danowskie,wieś,90.0,53.96066562530992,23.106701702525452
1FDCC428-4EA0-24AD-E053-CA2BA8C0E5DE,2001,2001045,0761710,25152,Dolinczany,wieś,103.0,53.708933521517466,23.5687425036965
1FDCC428-4EA1-24AD-E053-CA2BA8C0E5DE,2001,2001032,0754294,26249,Dreństwo,wieś,337.0,53.708916348633274,22.745801084145164
1FDCC428-4EDB-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769500,43592,Jaminy,wieś,113.0,53.66472613274969,23.024473865791943
1FDCC428-4EDC-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769522,44309,Janówek,wieś,65.0,53.68845801837229,23.039295235479024
1FDCC428-4F20-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769752,57908,Kopczańskie Budy,część wsi,2.0,53.711930703953755,22.999332794215842
1FDCC428-4F4F-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769982,150569,Wolne,wieś,60.0,53.70914771730744,23.155312779038685
1FDCC428-4F50-24AD-E053-CA2BA8C0E5DE,2001,2001045,0761970,150684,Wołkusz,wieś,55.0,53.81496865733786,23.533084012916873
1FDCC428-4F51-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769999,151670,Wrotki,wieś,45.0,53.68304758377487,22.994210415067755
1FDCC428-4F1E-24AD-E053-CA2BA8C0E5DE,2001,2001032,0754220,183775,Kolonie Północne,część wsi,240.0,53.78403426621606,22.811542136576787
1FDCC428-4F1F-24AD-E053-CA2BA8C0E5DE,2001,2001032,0754561,183778,Kolonie Reszki,część wsi,32.0,53.81933955243643,22.764408847835018
1FDCC428-4EE1-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769634,45237,Jastrzębna Pierwsza,wieś,214.0,53.73371406095692,23.23183100153271
1FDCC428-4EA2-24AD-E053-CA2BA8C0E5DE,2001,2001045,0761727,26959,Dulkowszczyzna,wieś,102.0,53.7436835232114,23.49182973737969
1FDCC428-4EA3-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769396,24093,Długie,wieś,113.0,53.75961254010353,23.140602096109316
1FDCC428-4EDE-24AD-E053-CA2BA8C0E5DE,2001,2001045,0761756,44971,Jasionowo,wieś,27.0,53.770660988005694,23.314563956523916
1FDCC428-4EDF-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769568,44972,Jasionowo,wieś,156.0,53.71938123122093,23.164119342192198
1FDCC428-4EE0-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769611,45236,Jastrzębna Druga,wieś,237.0,53.755534953671045,23.23985198001947
1FDCC428-4EE2-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769663,45765,Jaziewo,wieś,294.0,53.662045162474726,22.929967887810292
1FDCC428-4EE3-24AD-E053-CA2BA8C0E5DE,2001,2001045,0761740,43528,Jałowo,wieś,69.0,53.72200619423958,23.37066317044971
1FDCC428-4EE4-24AD-E053-CA2BA8C0E5DE,2001,2001022,0752912,46605,Jeziorki,wieś,327.0,53.83506761887174,22.83076593693211
1FDCC428-4EE5-24AD-E053-CA2BA8C0E5DE,2001,2001032,0754331,47509,Judziki,wieś,63.0,53.775820779379586,22.715965159676884
1FDCC428-4EE6-24AD-E053-CA2BA8C0E5DE,2001,2001052,0762922,47743,Juryzdyka,wieś,54.0,53.97325622214962,22.964197396015905
1FDCC428-4EA5-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769433,29932,Fiedorowizna,wieś,61.0,53.718242092353464,23.076203816618378
1FDCC428-4F52-24AD-E053-CA2BA8C0E5DE,2001,2001052,0763028,176292,Olszanka-Folwark,część wsi,75.0,53.966903907943404,22.95833938986429
1FDCC428-4F53-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769344,183811,Osiniaki,część wsi,4.0,53.721874866287045,23.037263836963096
1FDCC428-4F54-24AD-E053-CA2BA8C0E5DE,2001,2001052,0763086,101047,Pijawne Małe,część wsi,33.0,54.00359923188587,22.903977685806915
1FDCC428-4F21-24AD-E053-CA2BA8C0E5DE,2001,2001032,0754242,183782,Kresy,kolonia,47.0,53.73225044077679,22.872952091304956
1FDCC428-4F22-24AD-E053-CA2BA8C0E5DE,2001,2001045,0761928,69164,Lipsk Murowany,kolonia,18.0,53.74704348017731,23.519845305301146
1FDCC428-4F23-24AD-E053-CA2BA8C0E5DE,2001,2001062,0765004,70266,Lubinowo,osada,10.0,53.836095416256754,23.51108056246563
1FDCC428-4EA4-24AD-E053-CA2BA8C0E5DE,2001,2001072,0769410,29608,Ewy,wieś,41.0,53.69858479588544,23.07763614218457
1FDCC428-4EA6-24AD-E053-CA2BA8C0E5DE,2001,2001022,0752852,30747,Gabowe Grądy,wieś,96.0,53.75054126625484,22.94766985440329
1FDCC428-4F58-24AD-E053-CA2BA8C0E5DE,2001,2001052,0763206,168887,Szczebra,osada,4.0,53.91811111535219,22.97763623219506
1FDCC428-4EE7-24AD-E053-CA2BA8C0E5DE,2001,2001052,0762916,47321,Józefowo,wieś,57.0,53.95824347899882,22.93319215837247
1FDCC428-4EE8-24AD-E053-CA2BA8C0E5DE,2001,2001022,1010549,183733,Borowa Droga,część wsi,63.0,53.832488578562725,22.921458595669968
1FDCC428-4F55-24AD-E053-CA2BA8C0E5DE,2001,2001045,0761986,126533,Sołojewszczyzna,przysiółek,23.0,53.816752753802405,23.53605574929931
1FDCC428-4F56-24AD-E053-CA2BA8C0E5DE,2001,2001032,0754271,2795,Karpa,osada,4.0,53.737427179091924,22.835281546586717
1FDCC428-4F57-24AD-E053-CA2BA8C0E5DE,2001,2001052,0762900,13830,Busznica,osada,32.0,53.95379890049696,23.104662486394282
1FDCC428-4F5A-24AD-E053-CA2BA8C0E5DE,2001,2001022,1010644,103953,Podborowa,część wsi,63.0,53.79458550928802,23.06804227826655
1FDCC428-4EA9-24AD-E053-CA2BA8C0E5DE,2001,2001044,0977717,69163,Lipsk,miasto,2255.0,53.73657310811863,23.399416668215437
1FDCC428-4F24-24AD-E053-CA2BA8C0E5DE,2001,2001022,0753018,86249,Netta Pierwsza,wieś,335.0,53.78219303602609,22.8966425862698
1FDCC428-4F25-24AD-E053-CA2BA8C0E5DE,2001,2001022,0753001,86247,Netta-Folwark,wieś,190.0,53.75628662860432,22.9059046027143
1FDCC428-4F26-24AD-E053-CA2BA8C0E5DE,2001,2001045,0761845,88904,Nowe Leśne Bohatery,wieś,46.0,53.80383786263309,23.513919612098434
1FDCC428-4EA7-24AD-E053-CA2BA8C0E5DE,2001,2001052,0762974,31844,Gatne Drugie,wieś,86.0,53.94769861833014,22.960675780970202
1FDCC428-4EA8-24AD-E053-CA2BA8C0E5DE,2001,2001011,0977539,1099,Augustów,miasto,27959.0,53.84767765162619,23.010242618160007
1FDCC428-4F5D-24AD-E053-CA2BA8C0E5DE,2001,2001062,0764915,105813,Podmacharce,wieś,65.0,53.94783620998659,23.215531407571834
